Lifespan,Hunger,Thirst,Fatigue,Mate,Comfort Inc,Comf Dec,Sight Range,     Diet,If Flocks,Flee,Pursue
529615,3.99114,6.10993,4.89941,2.77816,0.00794956,0.00166162,133,scavenger,1,13,15
529615,3.98535,7.63829,3.94227,2.77816,0.00794956,0.00104682,90,apple,1,16,13
529615,3.95177,7.63829,3.95954,2.77816,0.00794956,0.00104682,49,apple,1,16,13
529615,3.95177,7.63829,3.94227,2.77816,0.00759113,0.00104682,90,predator,1,20,13
529615,3.99114,6.13616,3.94227,2.75334,0.00819867,0.00104682,139,apple,1,7,13
544322,3.99114,6.07813,3.92693,2.78823,0.00819867,0.00104682,133,apple,1,16,15
544416,3.99114,7.63829,3.98823,2.77816,0.00794956,0.00104682,133,apple,1,15,13
529615,3.99114,7.64655,3.94227,2.75334,0.00780588,0.00104682,133,apple,1,7,13
649576,3.99065,7.70133,3.94227,2.78729,0.00798259,0.00104682,95,predator,1,23,13
437935,3.99114,7.62532,5.26863,2.75372,0.00937189,0.00101139,129,apple,1,16,10
536927,3.99114,7.63829,3.94227,2.77816,0.00937189,0.00101139,180,apple,1,13,18
529532,3.99114,7.62532,5.26863,2.77816,0.00937189,0.00104682,129,apple,1,16,14
529532,3.99114,7.62532,5.26863,2.77816,0.00794956,0.00104682,129,apple,1,16,14
649576,3.99114,7.64655,3.94227,2.75334,0.00780588,0.00104682,133,apple,1,16,13
529615,3.99114,7.63829,3.94227,2.77816,0.00937189,0.00101139,90,apple,1,16,18
437935,3.99114,7.62532,5.26863,2.75372,0.00937189,0.00101139,129,apple,1,16,16
529615,3.99114,7.63829,3.94227,2.77816,0.00549578,0.00104682,90,apple,1,16,13
529532,3.99393,7.62532,5.26863,2.7394,0.00937189,0.00101139,129,apple,1,18,14
529615,3.99114,7.62532,5.26863,2.75372,0.00780588,0.00104682,129,apple,1,13,16
649576,4.55725,7.64655,3.94227,2.75334,0.00780588,0.00104682,133,apple,1,11,13
529558,3.99114,7.63829,3.94227,2.77816,0.00794956,0.00104682,133,apple,1,13,13
649576,3.99114,7.64655,3.94227,8.47319,0.00780588,0.00104682,130,apple,1,11,16
529615,4.55725,7.64655,3.96716,2.75334,0.00794956,0.00104682,133,apple,1,16,13
438014,3.99114,7.62532,5.26863,2.75372,0.00937189,0.00101139,129,apple,1,13,16
536968,3.95177,7.64655,3.96525,9.3369,0.00794956,0.00104682,49,apple,1,5,13
544416,3.99114,7.63829,3.95954,2.77816,0.00794956,0.00104682,133,apple,1,15,13
529532,3.99114,7.63829,4.60545,2.77816,0.00937189,0.00104682,49,apple,1,16,13
483773,3.99114,7.62532,5.26863,2.7394,0.00937189,0.00101139,129,apple,1,13,16
529532,3.99114,7.63829,4.60545,2.77816,0.00937189,0.00104682,49,apple,1,15,10
529615,3.99114,7.62532,5.22923,2.75372,0.00937189,0.00101139,129,apple,1,13,16
529599,3.98535,7.63829,3.94227,2.77816,0.00794956,0.00104682,133,apple,1,17,18
437963,3.66618,6.07813,3.92693,2.78823,0.00819867,0.00101139,133,apple,1,16,12
529615,3.95177,7.70133,3.94227,2.77816,0.00798259,0.00104682,86,predator,1,23,13
544416,3.99114,7.63829,3.95954,2.77816,0.00794956,0.00104682,49,apple,1,15,13
529615,3.95177,7.70133,3.94227,2.77816,0.00759113,0.00104682,86,predator,1,20,13
529532,3.99114,7.63829,3.94227,2.77816,0.00937189,0.00101139,49,apple,1,13,18
483773,3.99114,7.62532,3.94227,2.7394,0.00794956,0.00101139,131,apple,1,13,18
529532,3.99114,7.63829,4.60545,2.7394,0.00937189,0.00101139,90,apple,1,16,14
529615,3.95177,7.70133,3.94227,2.77508,0.00798259,0.00104682,86,predator,1,20,13
529532,3.99114,7.62532,5.26863,2.75372,0.00937189,0.00104682,129,apple,1,16,14
544416,3.99114,7.64655,3.9509,2.73893,0.00845911,0.00104682,133,apple,1,16,13
529532,4.03237,7.63829,3.94227,2.77816,0.00794956,0.00104682,172,apple,1,16,13
