Lifespan,Hunger,Thirst,Fatigue,Mate,Comfort Inc,Comf Dec,Sight Range,     Diet,If Flocks,Flee,Pursue
543563,5.06938,7.64801,3.9539,4.42826,0.00529063,0.00104682,156,apple,1,8,13
543563,5.0814,7.64457,3.9539,4.42826,0.00733466,0.00104682,105,apple,1,8,2
684916,4.45953,7.64457,3.9539,4.42826,0.00713422,0.00104682,96,apple,1,8,11
275554,4.24031,7.63937,3.93968,2.77394,0.00713422,0.00104682,126,predator,1,4,11
275554,4.49051,7.63937,3.93968,4.42826,0.00713422,0.00104682,128,scavenger,1,4,11
275554,4.03791,7.6453,4.25813,4.42826,0.00713422,0.00104682,128,apple,1,4,12
543563,5.0814,7.666,3.9539,2.75884,0.00529063,0.00104682,96,apple,1,10,12
543635,5.06938,7.666,4.25813,2.77394,0.00544939,0.00104682,156,apple,1,10,11
275554,4.03791,7.65831,4.25813,2.77394,0.00697508,0.00104682,128,apple,1,4,11
346990,4.49051,7.60678,3.95411,4.42826,0.00751664,0.00104682,105,scavenger,1,11,13
275554,4.44272,7.64801,4.25813,5.71036,0.00529063,0.00104682,154,apple,1,8,13
346990,4.49051,7.60678,8.76651,4.42826,0.00713422,0.00126042,105,scavenger,1,11,13
275554,5.0814,7.62249,3.9539,2.77394,0.00733466,0.00104682,128,apple,1,9,11
346990,4.49051,7.60678,3.96855,4.42826,0.00751664,0.00104682,105,scavenger,1,11,13
346990,5.10777,7.60678,3.98484,4.42826,0.00751664,0.00160985,105,scavenger,1,11,13
543563,5.0814,7.64457,4.57662,9.9709,0.00633806,0.00104682,156,apple,1,10,12
275554,5.06938,7.62249,3.97002,3.57737,0.00529063,0.00104682,96,apple,1,9,14
275554,5.0814,7.6453,4.25813,2.77394,0.00733466,0.00104682,128,apple,1,4,3
684896,4.48014,7.64457,3.93968,4.42826,0.00713422,0.00104682,96,apple,1,4,11
543563,5.06938,7.64801,4.25813,3.6011,0.00697508,0.00104682,156,apple,1,10,9
409558,5.06938,7.666,3.97002,2.80064,0.00531817,0.00104682,96,apple,1,9,14
543635,4.51608,7.65831,4.25813,4.42826,0.00697508,0.00104682,126,apple,1,8,11
275554,5.0814,7.65831,4.25813,2.77394,0.00697508,0.00104682,128,apple,1,4,3
275554,4.03791,7.6453,4.25813,4.42826,0.00733466,0.00104682,126,apple,1,4,12
684916,4.45953,7.64457,4.10602,4.42826,0.00713422,0.00104682,156,apple,1,10,10
275554,5.10777,7.60678,3.98484,4.42826,0.00751664,0.00104682,105,scavenger,1,11,11
543563,4.03791,7.666,3.9539,2.75884,0.00529063,0.00104682,96,apple,1,10,11
543563,5.0814,7.6453,4.57662,9.94972,0.00733466,0.00104682,156,apple,1,4,3
409558,5.06938,7.666,4.25813,3.6011,0.00531817,0.00104682,96,apple,1,10,14
684916,4.45953,7.64457,4.10602,4.42826,0.00713422,0.00104682,156,apple,1,8,11
275554,5.0814,7.65831,4.25813,2.77394,0.00697508,0.00104682,128,apple,1,4,7
543563,5.06938,7.666,3.97002,3.6011,0.00706019,0.00104682,96,apple,1,9,14
543635,4.51608,7.666,3.96388,3.19787,0.00767439,0.00104682,96,apple,0,4,11
275554,4.49051,7.63937,3.93968,4.42826,0.00713422,0.00104682,128,scavenger,1,4,11
543563,4.45953,7.6453,4.10602,9.94972,0.00713422,0.00104682,156,apple,1,8,10
409688,5.0814,7.62249,3.9539,2.77394,0.00733466,0.00104682,128,apple,1,9,6
275554,4.49051,7.60678,3.93968,4.42826,0.00751664,0.00104682,105,scavenger,1,4,11
543635,4.51608,7.6453,4.25813,4.42826,0.00713422,0.00104682,96,apple,0,4,11
346990,4.49051,7.60678,3.93968,4.42826,0.00751664,0.00104682,105,scavenger,1,4,11
275554,4.49051,7.60678,3.93968,4.42826,0.00713422,0.0015833,105,scavenger,1,4,26
409558,5.0814,7.64457,3.9539,2.77394,0.00733466,0.00104682,105,apple,1,9,22
543563,4.80684,7.64801,3.9539,4.42826,0.00713422,0.00104682,156,apple,1,8,13
409688,5.0814,2.61073,3.9539,2.77394,0.00697508,0.00104682,96,apple,1,9,6
346990,4.49051,7.60678,3.95411,4.42826,0.00751664,0.00104682,105,scavenger,1,11,13
311333,4.49051,7.63937,3.93968,4.42826,0.00713422,0.00697633,128,scavenger,1,4,11
508630,4.51608,7.6453,3.96388,4.42826,0.00767439,0.00104682,96,apple,0,4,11
275554,4.53227,7.63937,3.93968,4.42826,0.00713422,0.00104682,105,scavenger,1,4,26
346990,4.49051,7.60678,3.95411,4.42826,0.00751664,0.00104682,105,scavenger,1,11,13
