Lifespan,Hunger,Thirst,Fatigue,Mate,Comfort Inc,Comf Dec,Sight Range,     Diet,If Flocks,Flee,Pursue
649576,3.99065,7.70133,3.9822,2.78729,0.00798259,0.00104682,130,predator,1,23,13
529615,3.95288,7.63829,3.94227,2.77816,0.00803917,0.00104682,133,apple,1,23,16
649576,3.99114,6.15504,5.85654,2.77816,0.00794956,0.00104682,92,apple,1,16,13
649576,3.99114,6.16844,5.85654,2.77816,0.00794956,0.00104682,92,apple,1,16,13
649576,3.99114,6.10993,5.85654,2.77816,0.00794956,0.00104682,92,apple,1,16,13
649576,3.99114,6.16844,3.96253,2.77816,0.00341699,0.00104682,92,apple,1,16,16
649576,3.98041,6.10993,5.85654,2.77816,0.00794956,0.00104682,92,apple,1,16,12
649650,3.94589,7.666,5.36829,2.77348,0.00819867,0.00104682,92,apple,1,16,14
649576,3.99114,6.13616,5.85654,2.77816,0.00794956,0.00104682,92,apple,1,16,13
529615,3.95288,7.63829,3.94227,2.77816,0.00794956,0.00104682,92,apple,1,23,13
649576,4.48014,5.52019,7.76152,2.77816,0.00819867,0.00104682,92,apple,1,16,16
649576,3.95646,6.10993,0.321082,2.77816,0.00794956,0.00104682,92,apple,1,16,15
649576,3.98041,6.10993,0.321082,2.77348,0.00902352,0.00104682,97,apple,1,16,12
649576,3.99114,5.52019,7.7629,2.77816,0.00819867,0.00104682,92,apple,1,16,16
649576,4.48014,6.10993,0.321082,2.77816,0.00794956,0.00104682,92,apple,1,16,15
649511,4.48014,6.15504,7.76152,2.77582,0.00902352,0.00104682,92,apple,1,16,16
649650,3.99114,6.15504,5.61242,2.77348,0.00819867,0.00104682,92,apple,1,16,13
202914,3.98161,6.10993,5.87606,2.77816,0.00794956,0.00104682,89,apple,1,13,15
529615,3.99114,6.10993,4.89941,2.77816,0.00794956,0.00104682,133,apple,1,23,13
649576,4.48014,6.15504,7.76152,2.77816,0.00819867,0.00103021,92,apple,1,16,16
649576,3.99114,6.10993,0.321082,2.77816,0.00794956,0.00104682,97,apple,1,13,12
649576,3.99114,6.10993,5.85654,2.77816,0.00794956,0.00104682,92,apple,1,16,16
649650,3.95288,7.666,3.96496,2.77348,0.00819867,0.00104682,96,apple,1,16,14
529615,3.99114,6.10993,3.94227,2.77816,0.00803917,0.00104682,133,apple,1,23,13
649576,4.02998,6.16844,3.96253,2.77816,0.00341699,0.00104682,88,apple,1,16,15
649531,4.48014,5.83762,7.76152,2.77582,0.00819867,0.00104682,92,apple,1,16,16
529615,3.99114,6.10993,4.89941,2.77816,0.00803917,0.00104682,133,scavenger,1,23,13
649576,3.99114,7.63829,3.94227,2.77816,0.00819867,0.00104682,133,apple,1,16,16
649552,3.95288,7.666,5.36829,2.77348,0.00819867,0.00104682,96,apple,1,16,14
649576,3.98041,6.15504,5.61242,2.77816,0.00807412,0.00104682,92,apple,1,16,13
202914,3.99114,6.10993,4.89941,2.77816,0.00993922,0.00104682,89,apple,1,13,15
649511,4.48014,5.99633,7.76152,2.77582,0.00819867,0.00104682,92,apple,1,16,14
649650,3.98041,6.10993,5.85654,2.77816,0.00819867,0.00104682,92,apple,1,16,12
649576,3.93184,6.16844,3.96253,2.77816,0.00807412,0.00104682,92,apple,1,16,13
649578,3.95288,7.666,5.36829,2.77348,0.00819867,0.00126125,92,apple,1,16,14
649576,4.48014,6.88796,5.36829,2.77816,0.00794956,0.00104682,96,apple,1,16,15
649576,0.546961,6.10993,0.321082,2.77348,0.00341699,0.00134699,97,apple,1,16,14
649576,3.99114,5.52019,7.7629,2.77816,0.00819867,0.00104682,133,apple,1,16,16
649511,3.99114,6.06059,7.76152,2.77582,0.00794956,0.00104682,97,apple,1,16,12
649599,3.99114,7.63829,4.45725,2.77816,0.00819867,0.00104682,133,apple,1,13,15
